,name,longitude,latitude,category,geometry
13,Miss Sushi,-3.686326945308816,40.43162433766319,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43162433766319, -3.686326945308816)}"
14,Arts Club,-3.6833999066269154,40.43355198006471,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43355198006471, -3.6833999066269154)}"
15,Cazorla,-3.6808308665600014,40.43381504666047,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43381504666047, -3.6808308665600014)}"
16,Ramón Freixa Madrid,-3.6865702514546532,40.428568022214826,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.428568022214826, -3.6865702514546532)}"
17,29 Fanegas,-3.6839100142440744,40.43621940149412,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43621940149412, -3.6839100142440744)}"
18,Restaurante Sanxenxo,-3.6786131618345603,40.429989694863195,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.429989694863195, -3.6786131618345603)}"
19,Makkila Serrano,-3.686353353436428,40.435157917226896,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.435157917226896, -3.686353353436428)}"
20,Casa Carola,-3.6776387687072614,40.431279822685944,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.431279822685944, -3.6776387687072614)}"
21,Restaurante Tse Yang,-3.6879381519703136,40.43008188264261,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43008188264261, -3.6879381519703136)}"
22,Ronda 14,-3.6846014123047244,40.43627090455451,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43627090455451, -3.6846014123047244)}"
23,Taberna Cazorla,-3.6780925380180283,40.43138511884835,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43138511884835, -3.6780925380180283)}"
24,StreetXO,-3.687255526702393,40.427687702735966,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.427687702735966, -3.687255526702393)}"
25,Lateral,-3.683809286285776,40.42857398167269,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42857398167269, -3.683809286285776)}"
26,Casa Dani,-3.6857193669863895,40.427095859479174,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.427095859479174, -3.6857193669863895)}"
27,Inari,-3.6782789415371036,40.42927937350418,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42927937350418, -3.6782789415371036)}"
28,Restaurante Oter Epicure,-3.686121967043452,40.42892863666335,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42892863666335, -3.686121967043452)}"
29,Marieta,-3.6877153100954003,40.43357926694694,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43357926694694, -3.6877153100954003)}"
30,Ten Con Ten,-3.6884764005263433,40.427880944967086,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.427880944967086, -3.6884764005263433)}"
31,Bienmesabe,-3.67979,40.429144,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.429144, -3.67979)}"
32,Sargo,-3.6781967,40.430397,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.430397, -3.6781967)}"
33,Los Girasoles Cantina,-3.677835270066014,40.42886088426814,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42886088426814, -3.677835270066014)}"
34,Santerra,-3.678226,40.428991,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.428991, -3.678226)}"
35,Taberna O'Caldiño,-3.6849950288285167,40.42862829920971,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42862829920971, -3.6849950288285167)}"
36,Honest Greens,-3.683249005698331,40.437612396362205,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.437612396362205, -3.683249005698331)}"
37,La Penela,-3.6838721639326546,40.433920455562635,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.433920455562635, -3.6838721639326546)}"
38,Doli,-3.6838388418030803,40.43502920785871,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43502920785871, -3.6838388418030803)}"
39,Faborit,-3.682988569259091,40.437321493988414,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.437321493988414, -3.682988569259091)}"
40,TreZe Restaurante & Bar,-3.678429449556118,40.42718847645551,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42718847645551, -3.678429449556118)}"
41,La Trainera,-3.685110459,40.427213881,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.427213881, -3.685110459)}"
42,KENA,-3.684116226150181,40.4351259832206,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4351259832206, -3.684116226150181)}"
43,Cañadío,-3.675035662601485,40.433172445427076,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.433172445427076, -3.675035662601485)}"
44,Tepic,-3.687806554183616,40.42791209134333,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42791209134333, -3.687806554183616)}"
45,BiBo Madrid,-3.6881485562846024,40.43563877106822,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43563877106822, -3.6881485562846024)}"
46,Maldonado 14,-3.683972032,40.433876149,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.433876149, -3.683972032)}"
47,Gourmet Experience,-3.687295697667445,40.42777668625794,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42777668625794, -3.687295697667445)}"
48,Surtopía,-3.6820025348490124,40.43533198824556,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43533198824556, -3.6820025348490124)}"
49,Hevia,-3.6864593709107227,40.436109030840896,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.436109030840896, -3.6864593709107227)}"
50,Salón Cascabel,-3.6872659298342922,40.427699920608354,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.427699920608354, -3.6872659298342922)}"
51,Jurucha,-3.6857616768254275,40.42775970528889,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42775970528889, -3.6857616768254275)}"
52,Miyama,-3.689484847009864,40.435620307010524,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.435620307010524, -3.689484847009864)}"
53,Matteo Cucina Italiana,-3.685701435792598,40.427054401800795,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.427054401800795, -3.685701435792598)}"
54,Goiko Grill,-3.6754006864803648,40.428843681419195,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.428843681419195, -3.6754006864803648)}"
55,SHALAKABULA,-3.6749512513593134,40.428642380718046,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.428642380718046, -3.6749512513593134)}"
57,99 Sushi Bar,-3.6888195991425463,40.42659511541311,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42659511541311, -3.6888195991425463)}"
58,Tierra Burrito Bar,-3.686372111369834,40.437720989584626,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.437720989584626, -3.686372111369834)}"
59,Dingo,-3.6840717542142727,40.427247176993625,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.427247176993625, -3.6840717542142727)}"
60,Pasteleria Lisboa,-3.6757641085718915,40.42995824165036,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42995824165036, -3.6757641085718915)}"
61,Carbón Negro,-3.6781955072914223,40.432699119185486,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.432699119185486, -3.6781955072914223)}"
62,Canalla Bistro by Ricard Camarena,-3.688617396245811,40.426057373983376,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.426057373983376, -3.688617396245811)}"
63,La MiMe,-3.676784464077443,40.43126934914327,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43126934914327, -3.676784464077443)}"
64,Nájera Plus,-3.6852852197672616,40.436312403515146,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.436312403515146, -3.6852852197672616)}"
65,Marisquería El Cantabrico,-3.67716068,40.431297156,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.431297156, -3.67716068)}"
66,Tasca La Farmacia,-3.6847845252580154,40.43502556040251,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43502556040251, -3.6847845252580154)}"
67,Ramen Shifu,-3.676827705120416,40.42739329175855,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42739329175855, -3.676827705120416)}"
68,Punto MX,-3.6784029447988216,40.427533572754754,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.427533572754754, -3.6784029447988216)}"
69,Kitchen Club,-3.6781898736882876,40.43695963238333,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43695963238333, -3.6781898736882876)}"
70,Villoldo,-3.6842485504007194,40.43665765647662,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43665765647662, -3.6842485504007194)}"
71,Beker 6,-3.6872768311101556,40.43607354030953,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43607354030953, -3.6872768311101556)}"
72,Grosso Napoletano,-3.6770535074744846,40.42602629298819,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42602629298819, -3.6770535074744846)}"
73,Hermanos Ordás,-3.675586245504851,40.434990878415796,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.434990878415796, -3.675586245504851)}"
74,Amazónico,-3.6850245572738443,40.42383753262332,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42383753262332, -3.6850245572738443)}"
75,Platea Madrid,-3.68866416486341,40.426083288964996,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.426083288964996, -3.68866416486341)}"
76,Cilindro,-3.674773,40.428808,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.428808, -3.674773)}"
77,El Paraguas,-3.685813532393988,40.42386542247894,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42386542247894, -3.685813532393988)}"
78,Swagat Indian Restaurant,-3.683114294018983,40.424512747185425,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.424512747185425, -3.683114294018983)}"
79,Ayala Japón,-3.6766177773094864,40.427447526656636,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.427447526656636, -3.6766177773094864)}"
80,Txa Tei,-3.679018745272977,40.429025656518796,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.429025656518796, -3.679018745272977)}"
81,Esbardos,-3.685939075444418,40.43398022262964,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43398022262964, -3.685939075444418)}"
82,Panela & CO,-3.6872125671178497,40.436981631476385,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.436981631476385, -3.6872125671178497)}"
84,Ultramarinos Quintin,-3.6854034088389005,40.42388436145204,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42388436145204, -3.6854034088389005)}"
85,Lamucca,-3.68666549269659,40.437212862734256,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.437212862734256, -3.68666549269659)}"
86,La Maragata,-3.6830690412304925,40.43746872630135,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43746872630135, -3.6830690412304925)}"
87,La Maquina Jorge Juan,-3.686157243920154,40.42382256919969,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42382256919969, -3.686157243920154)}"
88,La Cocina De Maria Luisa,-3.681737967100161,40.42351295845048,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42351295845048, -3.681737967100161)}"
89,MORE,-3.6838091221418963,40.42388443976496,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42388443976496, -3.6838091221418963)}"
90,Pancomido,-3.693107,40.433888,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.433888, -3.693107)}"
91,Bangalore Madrid,-3.675702,40.434632,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.434632, -3.675702)}"
92,Las Tortillas de Gabino,-3.693840964089531,40.43397126970508,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43397126970508, -3.693840964089531)}"
93,New York Burger,-3.69124687735758,40.43542548188435,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43542548188435, -3.69124687735758)}"
94,Luzi Bombón,-3.688846891032363,40.433938866506715,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.433938866506715, -3.688846891032363)}"
95,La Cuchara,-3.675061236836223,40.43285672908529,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43285672908529, -3.675061236836223)}"
96,Sushita Café,-3.691304940534341,40.4353128323614,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4353128323614, -3.691304940534341)}"
97,Frinsa La Conservera,-3.6866078002259006,40.42559631434182,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42559631434182, -3.6866078002259006)}"
98,La Ermita del Pintxo,-3.6792666188615377,40.435210785573645,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.435210785573645, -3.6792666188615377)}"
99,Fellina,-3.694272,40.430752,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.430752, -3.694272)}"
3,Chiquito Riz,-3.67590621143311,40.437581110453806,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.437581110453806, -3.67590621143311)}"
6,Sagar Indian Cuisine,-3.6724321040983128,40.43584404159235,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43584404159235, -3.6724321040983128)}"
8,Miki,-3.6793412744388974,40.44196713110575,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44196713110575, -3.6793412744388974)}"
9,Panadario,-3.672076,40.436188,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.436188, -3.672076)}"
13,Yamate,-3.67740926434013,40.44114247936274,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44114247936274, -3.67740926434013)}"
14,El Colmado de Jose Picón,-3.6726596987642046,40.434801659834534,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.434801659834534, -3.6726596987642046)}"
19,Urrechu Velázquez,-3.6823403835296635,40.44304421047054,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44304421047054, -3.6823403835296635)}"
20,Don Lay,-3.6808243,40.437237,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.437237, -3.6808243)}"
25,Marisquería Salamar,-3.673762925024625,40.4397892242296,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4397892242296, -3.673762925024625)}"
28,O'Buraco,-3.676111,40.439775,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.439775, -3.676111)}"
29,Bar Alonso,-3.680264763184298,40.443215774127495,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.443215774127495, -3.680264763184298)}"
38,Mi Taska Bar,-3.680464917975362,40.44058550672898,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44058550672898, -3.680464917975362)}"
39,Lobbo,-3.680855116094007,40.44280687366822,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44280687366822, -3.680855116094007)}"
40,Rincon de Pardiñas,-3.6776807161198097,40.43587455030336,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43587455030336, -3.6776807161198097)}"
42,Guindalera 2017,-3.67137,40.434899,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.434899, -3.67137)}"
44,La Bóveda 78,-3.676122,40.436392,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.436392, -3.676122)}"
47,La Vaca Argentina,-3.681102039237126,40.43986092369347,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43986092369347, -3.681102039237126)}"
50,Le Pain Quotidien,-3.6833213,40.4325716,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4325716, -3.6833213)}"
51,Los Montes de Galicia,-3.6684510401527755,40.43475282175369,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43475282175369, -3.6684510401527755)}"
53,Taberna Vella Cardeño,-3.6800231535316152,40.44313519711014,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44313519711014, -3.6800231535316152)}"
54,Pizzería 2 Amigos,-3.671046143542276,40.43710346102808,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43710346102808, -3.671046143542276)}"
55,LaKuntza,-3.676350263570141,40.434241923277256,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.434241923277256, -3.676350263570141)}"
56,Panaria,-3.679202785950785,40.439357736220586,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.439357736220586, -3.679202785950785)}"
60,La Tagliatella,-3.673308,40.439228,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.439228, -3.673308)}"
61,Wok Garden,-3.675230337712047,40.43507101781651,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43507101781651, -3.675230337712047)}"
63,La Garriga,-3.6862529880078863,40.43762272257535,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43762272257535, -3.6862529880078863)}"
70,La Gusa,-3.679471,40.43581,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43581, -3.679471)}"
73,Casa Club,-3.6877146181628375,40.439025299349346,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.439025299349346, -3.6877146181628375)}"
76,The Warehouse,-3.6840567293290483,40.43784522580202,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43784522580202, -3.6840567293290483)}"
