,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,neighborhood,latitude,longitude,showAddress,url,status,newDevelopment,hasLift,geometry
8993,3,1550.0,flat,rent,130.0,True,1,1,Calle del Monte Esquinza,Madrid,Madrid,Chamberí,Almagro,40.4327792,-3.6899244,False,https://www.idealista.com/inmueble/87570563/,good,False,True,"{'type': 'Point', 'coordinates': (40.4327792, -3.6899244)}"
8998,2,1100.0,flat,rent,85.0,True,3,2,barrio Arcos,Madrid,Madrid,San Blas,Arcos,40.422681,-3.6138363,False,https://www.idealista.com/inmueble/87567743/,good,False,True,"{'type': 'Point', 'coordinates': (40.422681, -3.6138363)}"
8999,2,1900.0,flat,rent,157.0,True,3,2,Calle de Alcalá,Madrid,Madrid,Salamanca,Goya,40.4243628,-3.6718137,False,https://www.idealista.com/inmueble/87564460/,good,False,True,"{'type': 'Point', 'coordinates': (40.4243628, -3.6718137)}"
9000,1,900.0,flat,rent,50.0,True,1,1,barrio San Pascual,Madrid,Madrid,Ciudad Lineal,San Pascual,40.4394423,-3.653713,False,https://www.idealista.com/inmueble/85682199/,good,False,True,"{'type': 'Point', 'coordinates': (40.4394423, -3.653713)}"
9003,1,950.0,flat,rent,80.0,True,2,1,Calle Aguilar de Campoo,Madrid,Madrid,Moncloa,Valdezarza,40.4634397,-3.717979,False,https://www.idealista.com/inmueble/87508086/,good,False,True,"{'type': 'Point', 'coordinates': (40.4634397, -3.717979)}"
9004,5,1850.0,flat,rent,130.0,True,3,2,Calle Ramón de Santillán,Madrid,Madrid,Chamartín,Bernabéu-Hispanoamérica,40.4566248,-3.6807664,False,https://www.idealista.com/inmueble/87495008/,good,False,True,"{'type': 'Point', 'coordinates': (40.4566248, -3.6807664)}"
9005,2,1980.0,flat,rent,90.0,False,2,2,Calle Edgar Neville,Madrid,Madrid,Tetuán,Cuatro Caminos,40.4488518,-3.6983651,False,https://www.idealista.com/inmueble/87491316/,unspecified,False,True,"{'type': 'Point', 'coordinates': (40.4488518, -3.6983651)}"
9006,2,2000.0,flat,rent,100.0,True,3,2,Calle Trafalgar,Madrid,Madrid,Chamberí,Trafalgar,40.4309904,-3.6988128,False,https://www.idealista.com/inmueble/87490983/,good,False,True,"{'type': 'Point', 'coordinates': (40.4309904, -3.6988128)}"
9007,7,2400.0,penthouse,rent,120.0,True,2,2,Ortega y Gasset,Madrid,Madrid,Salamanca,Castellana,40.4285418,-3.6816139,False,https://www.idealista.com/inmueble/84901811/,good,False,True,"{'type': 'Point', 'coordinates': (40.4285418, -3.6816139)}"
9009,2,1300.0,flat,rent,68.0,True,1,1,Calle Ariel,Madrid,Madrid,Arganzuela,Legazpi,40.3951119,-3.6802799,False,https://www.idealista.com/inmueble/87476054/,good,False,True,"{'type': 'Point', 'coordinates': (40.3951119, -3.6802799)}"
9010,4,3000.0,flat,rent,324.0,True,4,3,Calle de Francisco Silvela,Madrid,Madrid,Salamanca,Guindalera,40.432564,-3.6739515,False,https://www.idealista.com/inmueble/87474931/,good,False,True,"{'type': 'Point', 'coordinates': (40.432564, -3.6739515)}"
9011,2,1800.0,penthouse,rent,95.0,True,2,1,Calle de Maldonado,Madrid,Madrid,Salamanca,Castellana,40.4325842,-3.681939,False,https://www.idealista.com/inmueble/87471989/,good,False,True,"{'type': 'Point', 'coordinates': (40.4325842, -3.681939)}"
9012,7,1800.0,penthouse,rent,95.0,True,2,1,Calle de Maldonado,Madrid,Madrid,Salamanca,Lista,40.4354314,-3.676772,False,https://www.idealista.com/inmueble/87471894/,good,False,True,"{'type': 'Point', 'coordinates': (40.4354314, -3.676772)}"
9014,4,2500.0,penthouse,rent,170.0,True,2,2,"Calle Ayala, 24",Madrid,Madrid,Salamanca,Recoletos,40.4277642,-3.6864795,True,https://www.idealista.com/inmueble/87460827/,good,False,True,"{'type': 'Point', 'coordinates': (40.4277642, -3.6864795)}"
9015,4,1500.0,flat,rent,70.0,False,2,1,"Calle Diego de León, 39",Madrid,Madrid,Salamanca,Castellana,40.4350641,-3.679973,True,https://www.idealista.com/inmueble/87460646/,good,False,True,"{'type': 'Point', 'coordinates': (40.4350641, -3.679973)}"
9016,3,1550.0,flat,rent,130.0,True,2,1,Calle del Monte Esquinza,Madrid,Madrid,Chamberí,Almagro,40.4321792,-3.6902244,False,https://www.idealista.com/inmueble/87460429/,good,False,True,"{'type': 'Point', 'coordinates': (40.4321792, -3.6902244)}"
9017,0,950.0,flat,rent,93.0,True,3,1,Avenida DIEZ,Madrid,Madrid,San Blas,Rejas,40.446858,-3.5943392,False,https://www.idealista.com/inmueble/87404130/,good,False,True,"{'type': 'Point', 'coordinates': (40.446858, -3.5943392)}"
9019,3,1300.0,flat,rent,60.0,True,1,1,Calle Caballero de Gracia,Madrid,Madrid,Centro,Sol,40.4196892,-3.6992544,False,https://www.idealista.com/inmueble/39029670/,good,False,True,"{'type': 'Point', 'coordinates': (40.4196892, -3.6992544)}"
9020,3,1350.0,flat,rent,90.0,True,3,2,barrio Acacias,Madrid,Madrid,Arganzuela,Acacias,40.3976764,-3.7044205,False,https://www.idealista.com/inmueble/87443660/,good,False,True,"{'type': 'Point', 'coordinates': (40.3976764, -3.7044205)}"
9021,2,1300.0,flat,rent,90.0,True,3,2,barrio Acacias,Madrid,Madrid,Arganzuela,Acacias,40.3962821,-3.7034848,False,https://www.idealista.com/inmueble/87443588/,good,False,True,"{'type': 'Point', 'coordinates': (40.3962821, -3.7034848)}"
9025,2,1070.0,flat,rent,90.0,True,2,2,barrio Imperial,Madrid,Madrid,Arganzuela,Imperial,40.4065937,-3.7209367,False,https://www.idealista.com/inmueble/87435576/,good,False,True,"{'type': 'Point', 'coordinates': (40.4065937, -3.7209367)}"
9026,1,1100.0,flat,rent,45.0,True,1,1,tetuan,Madrid,Madrid,Centro,Sol,40.4153333,-3.7071969,False,https://www.idealista.com/inmueble/87435218/,good,False,True,"{'type': 'Point', 'coordinates': (40.4153333, -3.7071969)}"
9027,2,1200.0,flat,rent,50.0,False,2,1,"Calle de Claudio Coello, Madrid",Madrid,Madrid,Salamanca,Castellana,40.4365223,-3.6874544,False,https://www.idealista.com/inmueble/82197528/,good,False,True,"{'type': 'Point', 'coordinates': (40.4365223, -3.6874544)}"
9028,0,1350.0,flat,rent,130.0,False,3,2,Calle Isabel Clara Eugenia,Madrid,Madrid,Hortaleza,Sanchinarro,40.4924944,-3.650308,False,https://www.idealista.com/inmueble/87431208/,good,False,True,"{'type': 'Point', 'coordinates': (40.4924944, -3.650308)}"
9029,5,1900.0,duplex,rent,140.0,True,3,2,barrio Valdemarín,Madrid,Madrid,Moncloa,Valdemarín,40.4665429,-3.7941743,False,https://www.idealista.com/inmueble/87429919/,good,False,True,"{'type': 'Point', 'coordinates': (40.4665429, -3.7941743)}"
9031,2,1550.0,flat,rent,90.0,True,2,2,Calle de Padilla,Madrid,Madrid,Salamanca,Lista,40.4293072,-3.6762416,False,https://www.idealista.com/inmueble/87408835/,good,False,True,"{'type': 'Point', 'coordinates': (40.4293072, -3.6762416)}"
9032,6,2300.0,flat,rent,125.0,True,4,2,galileo,Madrid,Madrid,Chamberí,Arapiles,40.4382001,-3.7097938,False,https://www.idealista.com/inmueble/84135328/,good,False,True,"{'type': 'Point', 'coordinates': (40.4382001, -3.7097938)}"
9033,5,1600.0,flat,rent,82.0,True,1,1,Calle de Padre Damián,Madrid,Madrid,Chamartín,Nueva España,40.4602025,-3.6875385,False,https://www.idealista.com/inmueble/87392743/,good,False,True,"{'type': 'Point', 'coordinates': (40.4602025, -3.6875385)}"
9034,5,900.0,flat,rent,50.0,True,1,1,barrio Arapiles,Madrid,Madrid,Chamberí,Arapiles,40.4366863,-3.7122232,False,https://www.idealista.com/inmueble/87394241/,good,False,True,"{'type': 'Point', 'coordinates': (40.4366863, -3.7122232)}"
9035,5,1200.0,flat,rent,130.0,True,4,2,Calle de Oña,Madrid,Madrid,Hortaleza,Virgen del Cortijo - Manoteras,40.4901755,-3.6654543,False,https://www.idealista.com/inmueble/87389383/,good,False,True,"{'type': 'Point', 'coordinates': (40.4901755, -3.6654543)}"
9036,4,1000.0,flat,rent,42.0,False,1,1,Calle del Conde de Peñalver,Madrid,Madrid,Salamanca,Lista,40.4311981,-3.6737057,False,https://www.idealista.com/inmueble/87385597/,good,False,True,"{'type': 'Point', 'coordinates': (40.4311981, -3.6737057)}"
9037,0,6000.0,flat,rent,226.0,True,3,3,"Calle de Núñez de Balboa, 42",Madrid,Madrid,Salamanca,Recoletos,40.4270351,-3.6824693,True,https://www.idealista.com/inmueble/87385184/,good,False,True,"{'type': 'Point', 'coordinates': (40.4270351, -3.6824693)}"
9039,5,1900.0,duplex,rent,140.0,True,3,2,barrio Valdemarín,Madrid,Madrid,Moncloa,Valdemarín,40.4690838,-3.7975923,False,https://www.idealista.com/inmueble/87375024/,good,False,True,"{'type': 'Point', 'coordinates': (40.4690838, -3.7975923)}"
9041,6,3000.0,penthouse,rent,126.0,True,3,2,Nuñez de Balboa,Madrid,Madrid,Salamanca,Recoletos,40.4269122,-3.6804098,False,https://www.idealista.com/inmueble/87368011/,good,False,True,"{'type': 'Point', 'coordinates': (40.4269122, -3.6804098)}"
9042,1,2100.0,flat,rent,120.0,True,2,2,Calle del Príncipe de Vergara,Madrid,Madrid,Salamanca,Castellana,40.4283896,-3.6808566,False,https://www.idealista.com/inmueble/87362941/,good,False,True,"{'type': 'Point', 'coordinates': (40.4283896, -3.6808566)}"
9043,5,2800.0,flat,rent,127.0,True,2,2,barrio Nueva España,Madrid,Madrid,Chamartín,Nueva España,40.4593311,-3.6827415,False,https://www.idealista.com/inmueble/37559945/,good,False,True,"{'type': 'Point', 'coordinates': (40.4593311, -3.6827415)}"
9044,4,3100.0,flat,rent,230.0,True,5,2,Fuencarral,Madrid,Madrid,Centro,Chueca-Justicia,40.4293022,-3.7009103,False,https://www.idealista.com/inmueble/36817602/,good,False,True,"{'type': 'Point', 'coordinates': (40.4293022, -3.7009103)}"
9045,5,4000.0,flat,rent,250.0,True,5,4,Paseo del Prado,Madrid,Madrid,Retiro,Jerónimos,40.414762,-3.6948337,False,https://www.idealista.com/inmueble/87332325/,good,False,True,"{'type': 'Point', 'coordinates': (40.414762, -3.6948337)}"
9046,2,1400.0,flat,rent,90.0,True,3,2,barrio Acacias,Madrid,Madrid,Arganzuela,Acacias,40.4025069,-3.7060591,False,https://www.idealista.com/inmueble/87353102/,good,False,True,"{'type': 'Point', 'coordinates': (40.4025069, -3.7060591)}"
9047,5,2100.0,flat,rent,100.0,True,2,2,GENERAL PARDIÑAS,Madrid,Madrid,Salamanca,Goya,40.4264487,-3.6788807,False,https://www.idealista.com/inmueble/87349636/,good,False,True,"{'type': 'Point', 'coordinates': (40.4264487, -3.6788807)}"
9048,3,2100.0,flat,rent,95.0,True,1,1,almirante,Madrid,Madrid,Centro,Chueca-Justicia,40.4222236,-3.6927197,False,https://www.idealista.com/inmueble/87345067/,good,False,True,"{'type': 'Point', 'coordinates': (40.4222236, -3.6927197)}"
9049,1,1200.0,flat,rent,75.0,True,2,1,"Calle Palma, 50",Madrid,Madrid,Centro,Malasaña-Universidad,40.4267182,-3.706932,True,https://www.idealista.com/inmueble/87343043/,good,False,True,"{'type': 'Point', 'coordinates': (40.4267182, -3.706932)}"
9050,6,2350.0,flat,rent,186.0,True,2,2,barrio Almagro,Madrid,Madrid,Chamberí,Almagro,40.4388535,-3.6941363,False,https://www.idealista.com/inmueble/87336477/,good,False,True,"{'type': 'Point', 'coordinates': (40.4388535, -3.6941363)}"
9054,5,1700.0,flat,rent,90.0,False,2,1,arenal,Madrid,Madrid,Centro,Sol,40.4165831,-3.7076138,False,https://www.idealista.com/inmueble/87317950/,good,False,True,"{'type': 'Point', 'coordinates': (40.4165831, -3.7076138)}"
9056,3,1300.0,flat,rent,80.0,True,2,1,Calle de Hortaleza,Madrid,Madrid,Centro,Chueca-Justicia,40.4230248,-3.7011625,False,https://www.idealista.com/inmueble/87300197/,good,False,True,"{'type': 'Point', 'coordinates': (40.4230248, -3.7011625)}"
9057,3,2000.0,flat,rent,114.0,True,3,2,Velázquez,Madrid,Madrid,Salamanca,Castellana,40.4368428,-3.6838066,False,https://www.idealista.com/inmueble/87268329/,good,False,True,"{'type': 'Point', 'coordinates': (40.4368428, -3.6838066)}"
9058,2,3500.0,flat,rent,60.0,False,2,2,Calle Águila,Madrid,Madrid,Centro,Palacio,40.410159,-3.7127067,False,https://www.idealista.com/inmueble/87271773/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.410159, -3.7127067)}"
9059,1,2500.0,flat,rent,73.0,False,2,1,Plaza del Doctor Laguna,Madrid,Madrid,Retiro,Niño Jesús,40.4138432,-3.6720936,False,https://www.idealista.com/inmueble/87271650/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4138432, -3.6720936)}"
9060,5,3500.0,penthouse,rent,110.0,True,2,2,Calle de Don Ramón de la Cruz,Madrid,Madrid,Salamanca,Recoletos,40.4279701,-3.6844854,False,https://www.idealista.com/inmueble/39266743/,good,False,True,"{'type': 'Point', 'coordinates': (40.4279701, -3.6844854)}"
9061,2,1050.0,flat,rent,54.0,False,1,1,"Calle de Fernández de los Ríos, Madrid",Madrid,Madrid,Chamberí,Gaztambide,40.4373057,-3.7167961,False,https://www.idealista.com/inmueble/84942960/,good,False,True,"{'type': 'Point', 'coordinates': (40.4373057, -3.7167961)}"
9062,1,3000.0,flat,rent,45.0,False,1,1,Calle Salitre,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4083583,-3.6978203,False,https://www.idealista.com/inmueble/87240329/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4083583, -3.6978203)}"
9063,2,8000.0,flat,rent,110.0,False,3,3,Calle del Olivar,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4124781,-3.6999164,False,https://www.idealista.com/inmueble/87240324/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4124781, -3.6999164)}"
9064,1,3100.0,flat,rent,45.0,False,1,1,Calle de la Libertad,Madrid,Madrid,Centro,Chueca-Justicia,40.4208071,-3.6974894,False,https://www.idealista.com/inmueble/87227322/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4208071, -3.6974894)}"
9065,1,2650.0,flat,rent,24.0,False,1,1,Calle de los Jardines,Madrid,Madrid,Centro,Sol,40.4189358,-3.6984245,False,https://www.idealista.com/inmueble/87224728/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4189358, -3.6984245)}"
9066,1,3650.0,flat,rent,55.0,False,2,2,Calle de Fomento,Madrid,Madrid,Centro,Palacio,40.4227293,-3.7107364,False,https://www.idealista.com/inmueble/87224725/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4227293, -3.7107364)}"
9067,2,2650.0,flat,rent,35.0,False,1,1,Calle de Santa Lucía,Madrid,Madrid,Centro,Malasaña-Universidad,40.4240013,-3.706256,False,https://www.idealista.com/inmueble/87224715/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4240013, -3.706256)}"
9068,4,4000.0,flat,rent,70.0,False,3,1,Calle de Atocha,Madrid,Madrid,Centro,Sol,40.4128993,-3.7063997,False,https://www.idealista.com/inmueble/87224706/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4128993, -3.7063997)}"
9069,1,2600.0,flat,rent,40.0,False,1,1,Calle de San Ildefonso,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4087637,-3.6962646,False,https://www.idealista.com/inmueble/87213250/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4087637, -3.6962646)}"
9070,4,4300.0,flat,rent,65.0,False,2,2,Calle de Pizarro,Madrid,Madrid,Centro,Malasaña-Universidad,40.4247815,-3.7058844,False,https://www.idealista.com/inmueble/87213257/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4247815, -3.7058844)}"
9071,1,2650.0,flat,rent,45.0,False,1,1,Calle de Carlos Arniches,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4087644,-3.7101736,False,https://www.idealista.com/inmueble/87213255/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4087644, -3.7101736)}"
9072,4,8000.0,flat,rent,115.0,False,4,3,Calle de Juanelo,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4119222,-3.7068265,False,https://www.idealista.com/inmueble/87213247/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4119222, -3.7068265)}"
9073,3,2100.0,flat,rent,62.0,False,1,1,Calle de las Infantas,Madrid,Madrid,Centro,Chueca-Justicia,40.4188484,-3.6972486,False,https://www.idealista.com/inmueble/87213223/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4188484, -3.6972486)}"
9074,5,2333.0,flat,rent,60.0,False,1,1,Calle del Doctor Fourquet,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.405562,-3.6986231,False,https://www.idealista.com/inmueble/87213221/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.405562, -3.6986231)}"
9075,4,2650.0,flat,rent,35.0,False,1,1,Calle Irlandeses,Madrid,Madrid,Centro,Palacio,40.4109944,-3.7097637,False,https://www.idealista.com/inmueble/87209542/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4109944, -3.7097637)}"
9076,3,6000.0,flat,rent,95.0,False,3,3,Calle de Pizarro,Madrid,Madrid,Centro,Malasaña-Universidad,40.4216815,-3.7053844,False,https://www.idealista.com/inmueble/87209540/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4216815, -3.7053844)}"
9077,3,6000.0,flat,rent,95.0,False,3,3,Calle de Pizarro,Madrid,Madrid,Centro,Malasaña-Universidad,40.4221815,-3.7061844,False,https://www.idealista.com/inmueble/87209531/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4221815, -3.7061844)}"
9078,5,5700.0,flat,rent,100.0,False,3,2,Calle de Alfonso XII,Madrid,Madrid,Retiro,Jerónimos,40.409396,-3.686718,False,https://www.idealista.com/inmueble/87209492/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.409396, -3.686718)}"
9079,2,2900.0,flat,rent,82.0,False,2,1,Calle de San Marcos,Madrid,Madrid,Centro,Chueca-Justicia,40.4197178,-3.6947588,False,https://www.idealista.com/inmueble/87207173/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4197178, -3.6947588)}"
9080,4,1600.0,flat,rent,40.0,False,1,1,Calle de la Madera,Madrid,Madrid,Centro,Malasaña-Universidad,40.4240014,-3.7053507,False,https://www.idealista.com/inmueble/87205553/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4240014, -3.7053507)}"
9082,2,1800.0,flat,rent,65.0,False,1,1,Calle de Fomento,Madrid,Madrid,Centro,Palacio,40.4179412,-3.7082216,False,https://www.idealista.com/inmueble/87192120/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4179412, -3.7082216)}"
9083,4,1600.0,flat,rent,42.0,False,1,1,Calle de Toledo,Madrid,Madrid,Centro,Palacio,40.4104217,-3.7103973,False,https://www.idealista.com/inmueble/85275749/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4104217, -3.7103973)}"
9084,4,3190.0,flat,rent,80.0,False,2,1,Calle de Goya,Madrid,Madrid,Salamanca,Goya,40.4226216,-3.6726902,False,https://www.idealista.com/inmueble/87192033/,unspecified,False,True,"{'type': 'Point', 'coordinates': (40.4226216, -3.6726902)}"
9085,1,2530.0,flat,rent,60.0,False,1,1,Calle de la Cava Alta,Madrid,Madrid,Centro,Palacio,40.4106234,-3.7088962,False,https://www.idealista.com/inmueble/87192045/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4106234, -3.7088962)}"
9086,2,2550.0,flat,rent,70.0,False,1,1,Calle de Trafalgar,Madrid,Madrid,Chamberí,Trafalgar,40.4333364,-3.7007608,False,https://www.idealista.com/inmueble/87192003/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4333364, -3.7007608)}"
9087,4,3185.0,flat,rent,64.0,False,2,1,Calle de Santa Ana,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4111214,-3.7087423,False,https://www.idealista.com/inmueble/87192024/,unspecified,False,True,"{'type': 'Point', 'coordinates': (40.4111214, -3.7087423)}"
9089,4,2485.0,flat,rent,65.0,False,2,1,Calle de Bretón de los Herreros,Madrid,Madrid,Chamberí,Nuevos Ministerios-Ríos Rosas,40.4410579,-3.7005112,False,https://www.idealista.com/inmueble/85275698/,unspecified,False,True,"{'type': 'Point', 'coordinates': (40.4410579, -3.7005112)}"
9090,2,2326.0,flat,rent,50.0,False,2,1,Calle del Doctor Fourquet,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4090763,-3.6990182,False,https://www.idealista.com/inmueble/85407023/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4090763, -3.6990182)}"
9091,1,1894.0,flat,rent,47.0,False,1,1,Calle Pérez Galdós,Madrid,Madrid,Centro,Chueca-Justicia,40.4224084,-3.7023021,False,https://www.idealista.com/inmueble/85510545/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4224084, -3.7023021)}"
9093,2,2033.0,flat,rent,60.0,False,1,1,Calle de los Señores de Luzón,Madrid,Madrid,Centro,Palacio,40.4174505,-3.7120488,False,https://www.idealista.com/inmueble/87191727/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4174505, -3.7120488)}"
9094,1,2367.0,flat,rent,70.0,False,2,2,Calle Jesús del Valle,Madrid,Madrid,Centro,Malasaña-Universidad,40.4223172,-3.7051151,False,https://www.idealista.com/inmueble/87191735/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4223172, -3.7051151)}"
9095,7,4870.0,flat,rent,190.0,False,2,2,Calle Ferraz,Madrid,Madrid,Moncloa,Argüelles,40.4247218,-3.7148166,False,https://www.idealista.com/inmueble/85518361/,unspecified,False,True,"{'type': 'Point', 'coordinates': (40.4247218, -3.7148166)}"
9096,1,1800.0,flat,rent,57.0,False,1,1,Calle Sierpe,Madrid,Madrid,Centro,Palacio,40.4091457,-3.7117929,False,https://www.idealista.com/inmueble/87072952/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4091457, -3.7117929)}"
9097,4,1350.0,flat,rent,45.0,False,1,1,Travesía del Almendro,Madrid,Madrid,Centro,Palacio,40.4125251,-3.7091618,False,https://www.idealista.com/inmueble/87130680/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4125251, -3.7091618)}"
9098,3,2433.0,flat,rent,50.0,False,1,2,Calle Marqués de Leganés,Madrid,Madrid,Centro,Malasaña-Universidad,40.4231512,-3.7063366,False,https://www.idealista.com/inmueble/86635729/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4231512, -3.7063366)}"
9099,1,2400.0,flat,rent,60.0,False,1,1,Ronda de Toledo,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4049462,-3.708323,False,https://www.idealista.com/inmueble/86635730/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4049462, -3.708323)}"
9100,1,1617.0,flat,rent,50.0,False,1,1,Calle de Santa Isabel,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4090552,-3.6970783,False,https://www.idealista.com/inmueble/86600789/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4090552, -3.6970783)}"
9101,1,1578.0,flat,rent,25.0,False,1,1,Calle Salitre,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4075313,-3.6980146,False,https://www.idealista.com/inmueble/86601901/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4075313, -3.6980146)}"
9102,1,1900.0,flat,rent,52.0,False,1,1,Plaza del General Vara de Rey,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.407267,-3.7056682,False,https://www.idealista.com/inmueble/85682581/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.407267, -3.7056682)}"
9103,1,2184.0,flat,rent,45.0,False,1,1,Calle de la Palma,Madrid,Madrid,Centro,Malasaña-Universidad,40.4275754,-3.7067083,False,https://www.idealista.com/inmueble/86205652/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4275754, -3.7067083)}"
9104,2,880.0,flat,rent,40.0,True,1,1,Calle Valencia,Madrid,Madrid,Centro,Lavapiés-Embajadores,40.4081623,-3.6988142,False,https://www.idealista.com/inmueble/28707574/,good,False,True,"{'type': 'Point', 'coordinates': (40.4081623, -3.6988142)}"
9105,1,2100.0,flat,rent,55.0,False,1,1,Calle de Lope de Vega,Madrid,Madrid,Centro,Huertas-Cortes,40.4144553,-3.6970925,False,https://www.idealista.com/inmueble/87140853/,unspecified,False,False,"{'type': 'Point', 'coordinates': (40.4144553, -3.6970925)}"
